27.65	38.11	3.69
38.51	69.03	3.60
40.03	41.18	3.59
37.85	23.71	3.40
39.71	25.08	3.59
36.05	7.36	3.66
21.79	1.93	3.73
14.45	0.38	3.80
11.48	0.08	4.18
10.47	3.26	3.85
9.64	17.53	3.95
13.60	17.33	3.73
16.44	14.02	3.43
14.79	8.94	3.86
19.76	19.26	3.80
22.20	15.81	3.27
24.32	9.16	3.57
22.55	8.92	3.63
21.37	8.80	3.73
15.45	0.95	3.89
13.20	2.60	4.08
11.82	2.61	4.00
10.18	2.02	4.09
10.58	1.79	3.88
10.85	3.61	3.93
10.84	2.09	4.05
13.04	10.02	3.64
11.50	3.83	3.44
8.95	1.10	3.87
9.00	0.46	3.81
7.61	3.68	3.96
6.78	0.42	3.83
7.61	3.57	3.58
6.39	0.32	3.28
5.95	0.43	3.71
6.02	3.13	3.63
5.82	2.58	3.22
6.12	2.28	3.45
6.33	1.54	3.50
5.65	0.16	3.55
5.12	0.53	3.79
4.94	0.66	3.99
4.36	0.25	4.13
4.15	0.30	4.12
4.07	1.50	4.03
3.97	1.70	4.07
3.59	0.46	4.02
3.40	0.04	4.26
3.22	0.00	4.30
3.13	0.06	4.22
2.93	0.00	4.25
2.73	0.00	4.12
2.62	0.77	4.21
2.54	0.00	4.15
2.50	0.00	4.12
2.57	5.03	3.99
2.60	0.38	4.10
2.47	0.00	4.12
2.37	0.86	4.14
2.26	0.00	4.24
2.15	2.40	4.31
2.73	18.06	4.55
3.44	9.79	4.29
3.16	8.02	4.25
2.96	12.03	3.81
3.94	19.82	3.61
5.60	2.49	3.08
3.64	3.05	3.74
4.51	2.11	3.83
4.87	18.41	3.81
4.55	5.21	2.86
3.18	4.05	3.56
4.74	3.11	3.48
4.07	1.68	3.55
3.61	1.21	3.59
4.79	5.63	3.66
5.55	9.29	3.53
5.56	2.84	3.49
3.55	0.33	3.59
4.16	6.87	3.87
5.53	6.06	3.87
5.52	4.96	4.04
9.84	13.02	3.91
6.93	8.49	3.85
5.94	11.79	3.39
5.19	0.00	3.79
5.44	1.15	3.98
4.16	0.00	3.89
3.35	0.00	4.27
2.88	2.51	4.33
2.63	0.00	4.13
2.44	4.41	4.23
2.94	5.92	4.00
2.82	3.57	3.56
2.53	1.31	3.74
2.51	2.10	3.48
2.89	3.19	3.76
2.59	0.69	3.41
2.29	0.00	3.57
2.08	0.16	3.75
1.97	0.36	3.78
2.45	7.26	2.84
3.18	4.12	2.38
2.56	3.34	3.04
2.73	1.57	3.36
2.56	0.37	3.31
2.19	0.00	3.64
2.06	1.55	3.64
2.00	0.00	3.65
2.03	0.48	3.67
2.03	0.00	3.66
1.92	0.00	3.86
1.75	0.00	3.74
1.63	0.00	4.00
1.61	0.00	4.05
1.58	0.00	4.10
1.52	0.00	3.84
1.53	0.00	3.53
1.55	0.08	3.51
1.52	0.00	3.78
1.41	0.00	4.11
1.38	0.00	4.12
1.36	0.00	4.13
1.33	0.00	3.69
1.31	0.00	3.48
1.29	0.00	3.76
1.28	0.19	3.52
1.62	7.66	3.24
1.76	1.19	3.07
2.32	3.63	3.28
4.81	5.52	2.80
2.25	0.00	3.86
1.65	0.00	3.91
1.49	0.00	4.03
1.34	0.00	3.94
1.30	0.00	3.92
1.24	0.00	3.99
1.18	0.00	4.02
1.16	0.00	3.93
1.14	0.00	3.80
1.14	0.00	3.50
1.15	0.00	3.61
1.08	0.00	3.62
1.06	0.00	3.77
1.04	0.00	3.24
1.04	0.03	3.12
1.02	0.06	3.49
0.97	0.00	3.85
0.93	0.00	3.74
0.89	0.00	4.05
0.82	0.00	3.86
0.76	0.00	3.87
2.39	0.00	3.72
1.44	0.87	3.80
1.04	0.00	4.03
0.88	0.00	4.17
0.82	0.00	4.15
0.77	0.00	4.09
0.72	0.00	4.19
0.69	0.00	4.15
0.67	0.00	4.19
0.65	0.00	3.89
0.65	0.00	4.14
0.64	0.00	4.10
0.62	0.00	4.04
0.59	0.00	4.04
0.61	0.00	3.82
0.62	0.00	3.82
1.15	5.05	3.81
0.93	0.41	3.88
0.79	3.18	3.91
1.35	17.60	3.88
1.39	1.08	3.66
1.08	0.00	3.96
0.78	0.16	3.74
0.68	0.00	4.01
0.57	0.00	4.31
0.53	0.00	4.09
0.51	0.00	4.34
0.42	0.00	4.37
0.41	0.00	4.32
0.40	0.00	4.27
0.40	0.00	4.42
0.39	0.00	4.46
0.42	0.00	4.42
0.37	0.00	4.67
0.44	0.00	4.55
0.43	0.00	4.67
0.42	0.00	4.79
0.37	0.00	4.63
0.37	0.00	4.48
0.38	0.00	4.55
0.32	3.92	4.45
0.34	0.38	4.34
0.31	0.22	4.32
0.32	0.00	4.46
0.31	0.00	4.44
0.40	0.43	4.12
0.65	2.61	4.30
0.61	0.00	4.31
0.52	0.00	4.41
0.40	0.00	4.60
0.33	4.56	4.79
0.27	0.00	4.66
0.25	0.00	4.75
0.24	0.00	4.69
0.22	0.00	4.59
0.20	0.00	4.54
0.21	0.00	4.59
0.21	0.00	4.60
0.16	0.00	4.59
0.16	0.00	4.61
0.19	0.00	4.68
0.17	0.00	4.79
0.15	0.00	4.83
0.13	0.00	4.75
0.12	0.00	4.80
0.12	0.00	5.15
0.12	0.00	5.03
0.11	0.00	5.01
0.11	0.00	5.01
0.12	0.00	5.19
0.11	0.00	5.11
0.11	0.00	5.09
0.10	0.00	5.09
0.10	0.00	4.89
0.10	0.00	5.01
0.09	0.00	4.83
0.10	0.00	4.92
0.10	0.00	4.86
0.11	0.00	4.84
0.09	0.00	4.97
0.09	0.00	4.83
0.09	0.00	4.58
0.10	0.00	4.48
0.09	0.00	4.50
0.10	0.46	4.42
0.09	0.00	4.49
0.09	0.00	4.46
0.18	3.03	4.64
0.17	0.47	4.44
0.21	0.00	4.61
0.22	0.00	4.67
0.21	1.11	4.64
0.22	0.37	4.93
0.17	0.44	4.83
0.23	0.00	4.99
0.52	0.62	4.97
0.53	0.43	4.97
0.59	0.08	4.93
0.73	0.56	4.92
0.63	5.83	4.59
0.45	1.12	4.64
0.52	3.55	4.59
0.89	9.99	4.40
1.57	25.82	4.58
1.30	1.33	4.36
0.90	3.24	4.85
0.77	2.61	4.98
0.56	0.84	4.87
0.96	5.11	4.89
1.00	5.06	4.36
0.74	5.30	4.42
0.62	0.00	4.52
0.55	0.23	4.61
0.45	0.12	4.59
0.45	1.31	4.76
0.37	0.00	4.79
0.32	0.00	4.74
0.27	0.00	4.92
0.25	0.00	4.77
0.27	4.18	4.86
0.56	4.18	5.03
0.69	0.52	4.79
0.63	0.00	5.00
0.56	0.00	5.10
0.40	0.00	5.01
0.31	7.43	4.98
0.26	0.00	4.85
0.27	5.59	5.06
0.29	1.59	5.13
0.70	0.82	4.83
0.50	1.67	4.75
0.31	0.00	4.92
0.32	0.00	5.06
0.27	0.35	4.74
0.40	4.38	4.92
0.31	0.19	5.09
0.34	12.86	4.95
0.34	6.34	4.61
0.30	5.23	4.78
0.30	2.52	5.02
0.66	0.00	4.92
0.42	1.95	4.85
0.40	9.83	5.28
0.50	0.00	4.79
0.47	7.24	5.12
0.40	0.06	4.72
0.36	0.04	4.72
0.31	0.73	4.73
0.29	9.46	4.74
0.35	33.35	4.22
0.60	5.83	4.43
0.89	3.31	4.30
0.58	4.52	4.30
0.45	21.77	4.07
4.08	28.45	3.58
5.77	41.82	3.31
9.43	45.82	3.70
12.23	33.51	3.19
23.07	44.00	3.18
21.52	17.51	3.59
12.37	7.71	3.24
10.25	4.79	3.70
6.15	19.13	3.74
5.77	26.73	3.78
18.68	27.81	3.53
25.57	38.53	3.45
18.23	33.84	3.26
25.61	15.35	3.42
20.27	5.54	3.77
14.17	9.22	3.93
14.22	24.63	3.93
13.24	9.42	4.04
11.21	5.06	4.01
8.50	6.16	3.98
6.27	0.44	4.08
5.48	17.32	4.05
6.66	7.70	4.03
11.63	14.30	3.81
10.87	19.22	3.51
14.43	20.75	3.52
15.32	21.90	3.53
33.35	45.30	3.61
44.97	47.66	3.28
37.31	14.54	3.27
27.39	5.81	3.29
18.68	8.00	3.17
12.33	7.23	3.27
14.43	6.97	3.71
10.66	6.52	4.03
10.35	13.51	4.11
8.35	5.18	3.48
8.49	12.55	3.47
8.83	19.41	3.92
15.73	50.57	3.50
43.46	61.78	3.37
56.58	84.97	3.62
65.88	115.49	3.03
78.79	72.06	3.25
65.86	12.86	3.39
44.49	13.14	3.52
30.99	15.94	3.74
24.58	17.14	3.37
27.94	18.28	3.48
33.88	28.80	3.17
32.26	28.82	3.25
32.94	46.16	3.35
34.64	16.21	3.32
27.76	20.44	3.42
26.19	23.83	3.78
24.08	22.74	3.31
36.45	34.47	2.75
36.64	29.80	3.00
58.34	62.94	2.80
61.81	30.33	3.02
56.60	18.82	3.29
48.68	34.74	3.22
48.51	22.04	3.26
45.05	6.46	3.32
33.62	6.12	3.50
25.17	3.02	3.56
20.38	0.74	3.91
14.85	0.58	3.90
12.63	0.31	4.05
11.07	0.42	4.08
10.65	1.54	4.11
11.63	5.41	4.04
9.85	6.12	3.86
8.15	13.42	4.08
7.81	9.51	4.22
6.64	8.93	4.11
6.24	3.50	3.87
7.37	16.22	3.43
11.32	22.99	3.32
12.99	12.24	3.38
9.85	3.88	3.55
9.84	11.51	3.49
9.55	7.08	3.30
9.41	6.30	3.37
7.59	5.03	3.63
7.36	6.66	3.73
7.84	9.41	3.77
11.21	15.13	3.76
10.88	17.02	3.55
13.29	29.63	3.15
28.55	30.91	3.53
31.60	24.62	3.34
33.69	31.25	3.61
27.56	19.10	3.54
22.07	13.05	3.55
20.76	15.05	3.36
22.06	12.61	3.62
19.67	5.38	3.66
14.25	1.33	3.86
12.57	1.00	3.96
10.19	0.00	4.03
9.17	0.39	4.01
8.14	0.77	4.11
7.01	0.00	4.35
6.78	0.13	4.34
6.45	0.26	4.24
5.77	10.63	4.32
5.39	0.11	4.38
5.09	0.00	4.42
4.57	0.12	4.35
4.53	0.00	4.36
4.29	0.00	4.52
3.92	0.00	4.58
3.84	0.00	4.52
3.80	2.53	4.24
4.08	0.09	4.44
4.25	1.58	4.39
3.91	5.57	4.09
5.76	14.08	4.44
6.32	5.45	4.37
9.38	14.16	4.54
6.29	4.97	4.10
8.15	7.92	3.95
5.47	16.94	3.80
7.55	25.02	3.54
6.38	14.79	3.49
5.70	8.72	3.37
5.47	5.22	3.34
5.77	1.08	3.79
4.75	2.17	4.01
4.52	5.63	4.32
6.33	12.45	4.00
5.47	12.27	4.06
9.90	21.96	4.04
5.77	4.41	4.00
4.19	3.51	3.92
4.08	1.14	4.00
5.75	14.16	3.92
3.95	3.99	3.94
3.67	0.47	3.86
8.99	9.16	3.66
5.31	0.16	3.96
3.90	7.86	4.05
6.11	20.92	4.02
5.77	7.75	4.03
5.08	9.80	4.01
4.77	7.51	3.91
6.57	36.63	4.06
6.40	4.22	3.54
5.30	2.77	3.89
5.77	6.54	3.83
5.10	1.59	3.83
5.15	5.74	3.27
9.17	5.63	3.27
7.91	16.75	3.16
5.23	7.11	3.29
6.42	4.10	3.34
4.41	1.82	3.31
3.94	0.47	3.26
3.44	0.17	3.58
3.31	0.39	3.62
3.09	0.20	3.66
2.99	0.00	3.37
2.72	0.35	3.08
3.06	0.00	3.18
3.06	0.25	3.44
2.61	0.00	3.68
2.55	0.00	3.83
2.55	0.28	3.78
2.38	0.00	3.87
2.48	0.00	3.89
2.38	0.00	3.83
2.36	0.00	3.79
2.25	0.00	3.79
2.25	0.05	3.74
2.04	0.00	3.89
1.94	0.00	4.07
1.92	0.00	4.06
2.04	0.00	4.22
1.75	0.00	4.13
1.76	0.00	4.33
1.75	0.00	4.37
1.70	0.00	4.06
1.68	0.00	4.06
1.78	0.00	4.06
1.63	0.00	3.95
1.72	0.00	4.10
1.56	0.00	4.01
1.53	0.00	3.90
1.49	0.00	4.07
1.49	0.00	4.16
1.49	0.00	4.02
1.43	0.00	4.22
1.39	0.00	4.25
1.35	0.00	4.33
1.28	0.00	4.18
1.27	0.00	4.10
1.25	0.00	4.14
1.25	0.00	4.14
1.22	0.00	4.12
1.22	0.00	3.95
1.22	0.00	3.70
1.19	0.15	3.66
1.19	0.00	3.74
1.14	0.00	3.71
1.09	0.00	3.87
1.09	0.00	3.76
1.12	0.00	3.68
1.09	0.00	3.98
1.11	0.00	3.90
1.02	0.00	3.98
1.02	0.00	4.02
0.98	0.00	3.99
0.95	0.00	4.22
0.96	0.00	4.33
0.92	0.00	4.40
0.84	0.00	4.38
0.86	0.00	4.15
0.88	0.00	3.77
0.92	0.00	3.59
0.95	0.00	3.68
0.95	0.00	4.03
0.92	0.00	4.11
0.87	0.00	4.08
0.84	0.00	4.06
0.81	0.00	4.11
0.82	0.00	3.86
0.82	0.00	3.66
0.94	0.00	3.81
0.87	0.00	3.74
0.85	0.00	3.97
0.80	0.00	3.79
0.71	0.00	3.56
0.61	0.00	3.99
0.61	0.00	4.25
0.61	0.00	4.38
0.60	0.00	4.29
0.60	0.00	4.27
0.58	0.00	4.27
0.54	0.00	4.37
0.54	0.00	4.34
0.58	0.00	4.22
0.54	0.00	4.37
0.56	0.00	4.26
0.54	0.00	4.46
0.56	0.00	4.62
0.56	0.00	4.52
0.54	0.00	4.54
0.54	0.00	4.64
0.50	0.00	4.74
0.47	0.00	4.79
0.42	0.00	4.99
0.38	0.00	4.89
0.35	0.00	4.71
0.37	0.00	4.66
0.41	0.00	4.67
0.38	0.00	4.83
0.36	0.00	4.82
0.34	0.00	4.74
0.29	0.00	4.69
0.34	0.00	4.62
0.29	1.28	4.57
0.34	0.00	4.58
0.36	0.00	4.48
0.34	1.31	4.69
0.29	0.00	4.58
0.29	0.00	4.53
0.30	0.00	4.59
0.34	0.00	4.72
0.41	0.00	4.64
0.34	0.00	4.75
0.29	0.00	4.61
0.28	0.00	4.43
0.29	0.00	4.72
0.31	0.00	4.84
0.28	0.00	4.95
0.27	0.00	4.94
0.24	0.00	4.88
0.17	0.00	4.88
0.17	0.00	4.85
0.14	0.00	4.65
0.14	0.00	4.39
0.14	0.13	4.49
0.17	0.00	4.43
0.17	0.00	4.53
0.23	0.00	4.92
0.22	0.00	5.02
0.16	0.00	4.98
0.14	0.00	5.02
0.10	0.00	5.00
0.07	0.00	5.11
0.06	0.00	5.18
0.07	0.00	5.05
0.07	0.00	5.00
0.06	0.00	5.04
0.05	0.00	4.96
0.05	0.00	4.82
0.05	0.58	4.65
0.05	0.00	4.63
0.04	0.00	4.79
0.04	0.00	4.70
0.06	0.00	4.78
0.04	0.00	4.81
0.06	0.00	5.03
0.03	0.89	5.11
0.05	0.00	5.24
0.08	0.00	5.37
0.07	0.00	5.22
0.07	1.67	4.88
0.16	13.27	5.05
0.88	2.28	5.05
0.75	0.00	5.02
0.61	0.00	5.19
0.46	0.00	5.34
0.29	0.00	5.24
0.20	0.00	5.10
0.17	0.00	5.11
0.17	0.87	5.13
0.37	0.59	5.05
0.54	1.96	5.04
0.54	16.10	5.01
0.68	9.72	5.22
0.92	3.19	5.01
1.02	13.25	5.11
0.78	0.73	5.05
0.82	3.66	5.14
0.97	0.00	4.98
0.92	1.03	5.08
0.75	0.03	4.92
0.61	3.93	5.13
0.48	5.42	5.13
0.58	3.60	5.18
0.68	2.44	4.94
0.78	2.76	5.35
0.80	0.00	4.91
0.57	0.17	4.90
0.51	0.13	4.97
0.54	8.08	5.18
0.78	6.94	4.75
2.21	27.05	4.65
1.90	4.81	4.33
2.03	6.62	4.09
1.49	5.57	4.49
1.43	6.51	4.27
1.94	5.84	4.23
1.87	1.79	4.26
1.39	11.91	4.19
2.57	24.56	4.20
10.49	0.32	4.37
3.80	0.21	4.65
2.14	0.00	4.97
1.56	0.00	4.98
1.22	0.00	4.98
0.98	0.00	4.93
0.85	4.27	4.86
0.85	0.00	4.95
0.79	0.00	4.91
0.88	1.06	5.11
1.65	9.37	4.93
1.49	3.93	4.79
0.98	6.00	4.84
0.95	1.12	4.85
0.88	2.24	4.87
0.77	4.43	4.98
0.79	5.50	5.02
0.51	2.07	4.70
0.51	15.13	4.91
1.19	2.86	4.61
0.77	0.53	4.55
0.70	0.14	4.63
0.51	0.13	4.51
0.51	0.34	4.72
0.34	1.00	4.51
0.34	21.94	4.46
1.02	36.57	3.68
6.79	24.36	3.61
6.58	29.49	3.88
10.33	29.23	3.57
10.05	11.75	3.53
6.45	5.90	4.00
5.60	6.57	3.69
5.77	8.59	3.97
4.92	10.03	4.39
3.40	4.78	4.20
3.57	5.32	4.19
3.89	7.07	3.66
3.85	0.78	3.24
4.08	2.16	4.02
3.06	1.55	4.19
3.40	5.83	4.26
5.48	23.58	4.33
6.74	23.73	3.71
14.26	33.59	3.43
16.30	30.79	3.47
26.15	39.17	3.96
25.13	29.08	3.81
23.19	28.60	3.82
14.94	4.75	4.10
9.41	10.41	4.03
14.20	24.55	4.16
13.54	22.65	3.93
10.53	6.64	3.83
8.66	8.33	3.57
13.92	13.45	3.29
23.11	49.93	3.41
39.35	61.64	3.26
28.56	20.29	3.39
23.89	22.93	3.37
16.81	7.87	3.46
12.23	3.18	3.09
27.83	57.89	3.62
20.86	17.42	3.36
20.42	29.33	3.56
30.12	38.15	3.44
23.18	16.50	3.59
17.83	13.37	3.62
13.92	7.42	3.30
24.79	43.27	3.44
17.88	16.10	3.83
12.83	2.01	3.96
12.24	7.08	3.84
10.36	1.13	3.62
7.81	2.52	3.77
7.81	7.80	3.68
10.36	13.73	3.35
10.59	8.60	3.67
8.15	4.79	3.74
7.81	6.99	3.77
8.65	5.50	3.91
19.35	20.71	4.00
11.21	3.58	3.98
12.57	13.35	4.03
11.55	9.09	3.70
12.90	2.46	3.93
11.38	2.07	3.96
9.43	0.32	4.11
8.29	1.99	4.13
7.64	1.19	4.25
6.19	1.80	3.97
5.94	5.21	3.79
5.48	0.35	4.00
4.92	1.78	4.22
5.11	9.50	4.12
7.47	4.92	3.90
7.98	11.99	4.08
7.13	5.40	4.04
6.75	2.34	4.25
7.13	6.18	4.10
10.53	43.60	4.31
6.45	4.20	3.98
7.25	7.46	3.67
17.32	13.81	3.79
11.38	13.36	3.06
14.94	21.45	3.56
18.37	50.37	3.31
35.98	64.97	3.24
48.22	77.61	3.06
51.96	58.83	3.45
51.96	31.51	3.45
48.48	20.12	3.62
42.45	8.65	3.68
33.96	3.24	3.81
25.99	6.44	3.83
18.32	0.16	4.05
13.26	0.00	4.13
11.04	0.00	4.23
10.33	0.00	4.17
8.10	0.00	4.12
7.59	0.87	4.46
6.91	1.12	4.49
6.50	5.16	3.90
8.74	3.53	3.85
9.85	3.74	3.75
9.30	12.55	3.93
6.95	0.00	4.26
6.27	3.85	4.15
5.76	0.46	4.19
5.75	0.14	4.03
5.03	0.11	4.25
4.75	0.00	4.32
4.53	0.00	4.21
3.85	0.00	4.25
3.77	0.25	4.42
3.47	0.00	4.44
3.37	0.07	4.39
3.35	9.00	4.22
3.74	0.46	3.88
5.43	1.72	4.06
3.57	0.00	4.01
4.69	0.59	4.11
3.32	4.95	4.08
4.84	2.30	4.21
6.03	0.74	3.91
4.08	7.37	3.74
3.25	0.11	3.76
2.93	0.00	3.82
2.76	2.64	3.87
3.84	16.66	3.87
3.46	4.97	3.94
2.76	0.00	3.83
2.38	0.00	4.17
2.45	0.00	4.07
2.38	0.00	4.29
2.40	0.00	4.21
2.08	0.14	4.09
2.08	0.00	4.06
2.74	0.00	4.12
2.55	5.83	4.02
3.74	22.34	4.07
3.40	3.99	3.99
4.60	1.99	4.11
2.75	0.77	4.24
2.32	0.54	4.15
2.20	0.15	4.12
2.38	0.87	3.95
2.28	0.00	3.99
2.11	0.00	4.20
2.74	2.34	3.80
4.49	6.99	3.60
3.82	7.92	3.74
4.09	13.79	3.59
3.06	0.41	3.69
2.73	1.69	3.55
5.94	6.68	3.48
4.05	5.59	3.36
4.45	6.72	3.55
2.76	16.00	3.55
2.42	0.00	3.80
2.04	0.00	4.04
2.50	2.61	3.57
2.34	0.00	3.84
2.17	0.00	4.07
1.84	0.25	4.32
1.80	0.00	4.24
1.79	0.00	3.96
1.70	0.00	3.87
1.75	0.00	3.86
1.36	0.00	3.88
1.36	1.49	3.79
1.48	3.13	3.69
2.39	2.80	3.85
1.83	0.00	4.05
1.36	0.00	3.98
1.44	0.00	4.01
1.38	0.00	3.98
1.29	0.00	3.96
1.21	0.00	4.12
1.14	0.00	3.99
1.11	0.00	4.06
1.05	0.00	4.11
1.03	0.00	4.19
1.01	0.00	4.16
0.98	0.00	4.09
0.96	0.00	4.19
0.94	0.00	4.08
0.94	0.00	4.23
0.94	0.00	4.18
0.92	0.00	4.01
0.90	0.00	4.04
0.87	0.00	4.13
0.84	0.00	4.26
0.77	0.00	4.20
0.79	0.00	4.23
0.77	0.00	4.22
0.76	0.00	4.24
0.79	0.00	4.22
0.76	0.00	4.37
0.75	0.00	4.29
0.73	0.00	4.29
0.70	0.00	4.28
0.68	0.00	4.30
0.68	0.00	4.11
0.68	0.00	4.04
0.68	0.00	4.18
0.65	0.00	4.13
0.62	0.00	4.14
0.62	0.00	4.11
0.62	0.00	4.11
0.62	0.00	4.20
0.61	0.00	4.21
0.61	0.00	4.07
0.57	0.00	4.05
0.57	0.00	4.11
0.57	0.00	4.08
0.57	0.00	4.22
0.57	0.00	4.37
0.52	0.00	4.31
0.50	0.00	4.35
0.49	0.00	4.24
0.46	0.00	4.25
0.46	0.00	4.40
0.43	0.00	4.55
0.41	0.00	4.09
0.40	0.00	3.86
0.60	0.00	3.63
0.54	0.00	4.10
0.50	0.00	4.26
0.48	0.00	4.16
0.45	0.00	4.13
0.45	0.00	4.19
0.42	0.00	4.41
0.39	0.00	4.38
0.35	0.00	4.46
0.30	0.00	4.46
0.28	0.00	4.60
0.26	0.00	4.42
0.26	0.00	4.55
0.24	0.00	4.45
0.29	0.00	4.67
0.27	0.00	5.05
0.27	0.00	5.04
0.26	0.00	5.04
0.24	0.00	5.05
0.21	0.00	5.17
0.20	0.00	4.90
0.24	0.00	5.01
0.22	0.00	4.91
0.19	0.00	4.82
0.20	0.00	4.59
0.20	0.00	4.57
0.25	0.00	4.55
0.24	0.00	4.47
0.22	0.00	4.45
0.24	0.00	4.29
0.22	0.00	4.22
0.22	0.00	4.75
0.22	0.00	4.95
0.23	0.00	5.17
0.17	0.00	5.21
0.12	0.00	4.97
0.12	0.00	4.74
0.12	0.00	4.72
0.09	0.00	4.70
0.10	0.00	4.85
0.13	0.00	4.86
0.12	0.00	4.75
0.08	0.00	4.59
0.08	0.00	4.84
0.05	0.00	4.96
0.05	0.00	5.19
0.04	0.00	5.13
0.03	0.00	4.94
0.01	0.00	4.98
0.00	0.00	4.99
0.00	0.00	5.00
0.00	0.00	4.89
0.00	0.00	4.97
0.00	0.00	5.00
0.00	0.00	5.15
0.01	0.00	5.02
0.00	0.00	5.11
0.01	0.00	5.28
0.00	0.00	5.26
0.00	0.00	5.03
0.00	0.00	4.84
0.00	0.00	4.78
0.00	1.83	4.58
0.00	0.00	4.63
0.03	0.00	4.81
0.03	0.00	5.00
0.01	0.00	5.24
0.02	0.00	5.24
0.03	0.00	5.03
0.02	0.68	4.84
0.01	0.48	4.82
0.01	1.21	4.65
0.00	0.00	4.75
0.00	0.00	4.64
0.00	0.00	4.75
0.00	0.00	5.08
0.00	4.54	5.06
0.00	0.00	5.13
0.00	0.00	5.27
0.00	0.00	5.21
0.02	0.00	5.22
0.01	9.36	5.12
0.27	2.48	5.20
0.54	1.34	4.93
0.42	0.43	4.88
0.30	2.51	4.77
0.41	4.14	5.02
0.43	12.13	5.09
0.75	1.13	4.73
0.62	0.77	4.79
0.88	6.08	4.66
0.82	0.09	4.60
1.03	19.72	4.77
1.34	0.00	4.44
0.73	1.94	4.58
1.03	0.23	4.64
0.77	5.27	4.77
0.95	0.14	4.84
1.39	1.50	4.68
0.76	0.88	4.68
0.67	0.32	4.76
0.75	0.66	4.91
0.57	0.97	4.73
0.43	0.00	4.71
0.44	3.37	4.82
0.48	5.54	4.84
1.60	0.00	4.60
0.70	4.03	4.88
0.62	0.04	4.81
0.53	0.00	4.89
0.39	0.00	4.96
0.31	0.00	5.04
0.29	0.00	5.26
0.24	0.00	5.05
0.24	0.00	4.98
0.24	0.81	5.10
0.24	3.50	4.99
0.24	7.00	5.03
0.20	0.51	5.07
0.20	0.00	5.14
0.18	0.00	5.35
0.16	5.35	5.30
0.15	0.00	5.16
0.12	1.98	4.94
0.16	0.87	4.97
0.17	3.84	5.14
0.17	0.00	5.01
0.33	0.00	5.07
0.28	3.30	5.15
0.25	10.03	4.88
0.20	0.00	4.87
0.14	8.04	4.89
0.14	3.50	4.67
0.14	16.36	4.88
0.28	16.07	4.89
0.73	5.74	5.09
0.65	4.11	5.04
0.45	0.20	5.11
0.30	4.09	5.18
0.77	24.00	5.17
0.79	0.37	4.78
0.54	0.23	4.81
0.32	0.95	4.74
0.23	0.53	4.21
0.15	0.85	4.64
0.12	0.20	4.44
0.18	1.73	4.62
0.65	1.26	4.36
0.69	26.91	4.25
7.10	52.69	3.62
25.81	77.09	2.99
17.18	13.84	2.65
24.53	56.19	2.73
33.48	72.39	2.90
36.07	68.43	3.36
36.26	50.23	3.19
29.02	23.81	3.36
19.32	20.58	3.47
14.06	4.27	3.54
7.80	0.51	4.01
6.87	0.46	4.12
5.49	0.81	4.27
3.61	0.00	4.27
2.93	0.00	4.38
2.63	0.00	4.54
2.72	0.20	4.36
2.29	0.00	4.46
1.93	0.00	4.63
1.66	0.00	4.52
1.58	0.52	4.55
1.59	0.64	4.52
1.58	0.20	4.19
2.04	0.10	3.92
1.79	3.62	4.27
1.58	3.40	3.94
1.52	5.93	3.82
2.32	7.12	3.80
2.98	8.39	4.18
2.85	12.90	4.03
5.26	7.18	3.48
4.45	14.38	3.36
9.77	7.72	3.41
12.80	27.49	3.32
28.25	38.40	3.25
34.79	43.58	3.22
37.63	47.99	3.26
36.34	50.87	3.51
38.44	35.85	3.19
38.75	65.45	3.43
38.07	36.00	3.23
40.77	37.09	3.36
37.66	34.87	3.19
38.40	36.67	3.32
34.10	19.86	3.68
30.70	16.33	3.51
34.45	38.88	3.50
24.92	2.52	3.66
19.02	18.89	3.66
21.54	27.06	3.71
14.83	7.00	3.91
13.45	1.61	3.91
10.27	2.44	4.13
10.19	7.21	3.61
22.56	42.01	3.91
13.37	7.69	3.60
11.55	10.05	3.79
10.19	1.39	3.60
11.21	6.82	3.44
11.55	9.32	3.48
28.19	22.08	3.60
22.96	18.52	3.51
30.90	24.01	3.63
22.61	3.74	3.55
15.27	2.04	3.47
13.24	2.79	3.59
12.36	2.28	3.75
9.90	1.99	3.58
8.97	0.21	3.73
9.51	10.34	4.03
10.39	7.85	3.97
10.87	10.22	3.90
14.06	9.41	3.55
11.95	6.14	3.40
11.25	5.75	3.64
10.87	3.70	3.65
9.64	1.29	3.80
8.09	3.22	3.95
8.49	2.54	4.09
8.15	0.50	3.77
7.47	2.13	3.87
6.98	3.60	3.81
9.68	5.06	3.96
11.89	2.74	3.86
9.08	1.00	3.88
7.81	0.13	4.03
6.25	2.13	3.77
6.21	1.96	4.06
6.61	3.06	3.97
5.57	3.83	3.86
5.57	15.09	3.82
6.59	1.92	3.57
6.25	1.92	3.75
5.98	1.45	3.97
5.98	1.19	3.84
6.45	3.07	3.70
6.42	3.00	3.75
5.57	2.59	3.69
6.54	6.43	3.78
5.33	4.17	3.88
6.01	1.91	3.94
4.82	0.40	4.17
7.41	15.84	4.19
6.08	4.05	4.11
5.23	18.92	3.98
4.75	3.37	3.80
5.16	15.26	3.53
22.07	54.67	3.86
17.12	1.03	3.51
9.17	3.30	3.26
22.75	31.88	3.26
27.07	28.00	3.31
16.98	7.78	3.71
10.94	0.27	3.86
8.48	0.00	4.12
6.97	0.05	4.08
5.77	1.18	4.13
